,Start_Dt,End_Dt,count,Start_Price,End_Price,Price_Change,Price_Change_Pct,Time_Change,Page_Link,1 Bdr ,1st Bed,2 Bdr ,2nd Bed,3 Bdr ,3rd Bed,4th Bed,5th Bed,Access,Address,Appliances,Area Pool,Average Baths,Average Bedrooms,Average Lease,Average LeaseSquare Ft,Average List Price,Average Price,Average PriceSquare Ft,Average Rent,Average Square Ft,Average Year Built,Bath,Baths,Bedroom,Bedrooms,Breakfast,Building Sqft,Carport Description,City,Compactor,Connection,Controlled Access,Cooling,Countertop,County,County  Zip Code,Den,Dining,Dishwasher,Disposal,Energy Feature,Exterior,Exterior Type,Extra Room,Family Room,Finance Avail,Fireplace,Floors,Foreclosure,Foundation,Front Door,Game Room,Garage Apartment,Garage Carport,Garages,HOA Mandatory,Heating,Home For Lease,Home For Sales,Homes for Lease,Homes for Sale,Interior,Key Map,Kitchen,Legal Description,List Type,Listing Price,Listing Status,Living,Loft,Lot Description,Lot Size,MLS,Maint Fee Includes,Maintenance Fee,Market Area,Market Area Name,Market Value,Master Bath Description,Media Room,Median Appraised Value,Median Appraised Value  Square ft,Median Lot Square Ft,Median Price  Square ft,Median Square Ft,Median Year Built,Microwave,MultiFamily Description,Name,Neighborhood,Neighborhood Value Range,New Construction,Other Fees,Oven,Parking,Parking Space,Parking Unit,Price Range,Price_Reduced,Private Pool,Private Pool Desc,Property Type,QuartersGuest House,Range,Roof,Room Description,Single Family Properties,State,Status,Stories,StudyLibrary,Style,Subdivision,Subdivision Name,Tax Rate,Taxes wo Exemp,Unit No,Unit1 Bed,Unit1 Kitchen,Unit1 Living,Unit2 Bed1,Unit2 Bed2,Unit2 Kitchen,Unit2 Living,Unit3 Bed1,Unit3 Bed2,Unit3 Bed3,Unit3 Kitchen,Unit3 Living,Utility Room Desc,Utility Room Dim,WasherDryer Conn,Water Amenity,Water Sewer,Year Built,Zip Code,_id,author,null,text
1544,2017-07-20,2017-07-20,1,180000,180000,0,0.0,0.0,http://www.har.com/921-kern-st/sale_18405260,,10x10,,9x10,,,,,,921 Kern St,,,1.79,2.76,,,,,,,,,,1 Full  Bath(s),,2 Bedroom(s),,"1,224114(m_)  /Appraisal District",,Houston,,"Electric Dryer Connections, Washer Connections",,Central Electric,,Harris County,77009.0,,,No,No,,"Storage Shed, Porch",Other,,10x13,"Cash Sale, Conventional, Investor",,,Yes,Other,,,,,,No,Other Heating,,,,,,453T,8x13,TR 5A BLK 3 WALTON COURT,Exclusive Right to Sell/Lease,180000.0,For Sale,,,Subdivision Lot,"3,750 Sqft.348(m_)  /Appraisal District",18405260 (HAR),,No/$0,Heights/Greater Heights,,,,,"$213,849",,"5,000",$192.09,"1,056",1930.0,No,,,,$157 - $443 K,,No/$0,,,,,,0.0,No,,Single Family,,,Composition,,29,TX,,1,,Traditional,Walton Court View subdivision price trend,WALTON COURT,2.5285599999999997,"$5,392/2016",,,,,,,,,,,,,,,,,,"Public Sewer, Public Water",1940   / Appraisal District,77009.0,59559cbee2bac82054825df7,,,
1545,2017-08-14,2017-08-14,1,429000,429000,0,0.0,0.0,http://www.har.com/9214-e-bronco-drive/sale_62776104,,14x14,,11x11,,12x15,,,,9214 E Bronco Drive,,,2.27,3.43,,,,,,,,,,2 Full  Bath(s),,3 Bedroom(s),8x23,"2,029188(m_)  /Appraisal District",Attached Carport,Houston,No,Washer Connections,,Central Electric,Granite,Harris County,77055.0,,11x18,Yes,Yes,"Ceiling Fans, North/South Exposure",Back Yard Fenced,Brick & Wood,10x10,,"Cash Sale, Conventional",1 / Gaslog Fireplace,"Tile, Carpet",,Slab,South,,,"Additional Parking, Double-Wide Driveway",2 / Attached,No,Central Gas,,,,,"Dryer Included, Refrigerator Included, Washer Included",450Y,10x23,LT 18 BLK 2 WESTERN OAKS,Exclusive Right to Sell/Lease,429000.0,For Sale,23x14,,"Subdivision Lot, Wooded","12,125 Sqft.1,126(m_)  /Appraisal District",62776104 (HAR),,Voluntary/$0/Annually,Spring Branch,,,Master Bath Shower Only,,"$303,538",,"12,125",$179.75,"2,159",1964.0,Yes,,,,$227 - $456 K,,No/$0,"Electric Oven, Freestanding Oven",,Additional Parking,,,0.0445,No,,Single Family,,Gas Range,Composition,"Breakfast Room, Formal Dining, Family Room,",91,TX,,1,,Traditional,Western Oaks View subdivision price trend,WESTERN OAKS,,,,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",1959   / Appraisal District,77055.0,598fc98ae2bac82858473bbb,,,
1546,2017-07-15,2017-07-15,1,379000,379000,0,0.0,0.0,http://www.har.com/922-asbury-st/sale_1166406,,19x14,,12x11,,14x12,,,,922 Asbury St,Refrigerator,No,3.33,2.5,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,294213(m_)  /Appraisal District",,Houston,No,,,Central Electric,Granite,Harris County,77007.0,,15x10,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, Insulation - Other","Partially Fenced, Patio/Deck, Balcony, Side Yard","Cement Board, Stucco",,,"Cash Sale, Conventional",1 / Gaslog Fireplace,"Tile, Wood, Carpet",,Slab,South,,,,2 / Attached,,Central Gas,,,,,"High Ceiling, Refrigerator Included, Fire/Smoke Alarm, Tile, Drapes/Curtains/Window Cover",492G,8x15,LT 1 BLK 1 ASBURY SQUARE SEC 1,Exclusive Right to Sell/Lease,379000.0,For Sale,19x17,,On Corner,"1,825 Sqft.170(m_)  /Appraisal District",1166406 (HAR),,No/$0,Rice Military/Washington Corridor,,,"Double Sinks, Master Bath + Separate Shower",,"$424,965",$0.00,"1,600",,"2,351",2002.0,Yes,,,,$378 - $449 K,,No/$0,"Freestanding Oven, Gas Oven",Auto Garage Door Opener,,,,0.0,No,,Townhouse / Condo,,Gas Cooktop,Composition,"1 Living Area, Formal Dining, Kitchen/Dining Combo, Living/Dining Combo, Living Area - 2nd Floor,",6,TX,,3,,Traditional,Asbury Square Sec 01 View subdivision price trend,ASBURY SQUARE,2.5285599999999997,"$10,915/2016",,,,,,,,,,,,,,,,Yes,,"Public Sewer, Public Water",2002   / Appraisal District,77007.0,5941d620e2bac8376c88c425,,,
1547,2017-07-01,2017-07-01,1,339900,339900,0,0.0,0.0,http://www.har.com/922-w-15th-1_2-st/sale_23326823,,11x12,,11x11,,,,,,922 W 15th 1/2 St,,,2.15,2.85,,,,,,,,,,1 Full  Bath(s),,2 Bedroom(s),,91385(m_)  /Appraisal,,Houston,Yes,Washer Connections,,Central Electric,Corian,Harris County,77008.0,,9x12,,,Ceiling Fans,Back Yard,Vinyl,,,,,Wood,,Slab on Builders Pier,North,,,Auto Garage Door Opener,1 / Attached,No,Central Gas,,,,,,452Y,10x10,TRS 3A & 4 BLK 2 SHADY ACRES ANNEX,Exclusive Right to Sell/Lease,360000.0,For Sale,11x5,,Cul-De-Sac,"7,656 Sqft.711(m_)  /Appraisal District",23326823 (HAR),,No/$0,Heights/Greater Heights,,,,,"$336,743",,"7,685",$167.83,"1,368",1950.0,Yes,,,,$188 - $529 K,,No/$0,Double Oven,,,,,0.0,No,,Single Family,,Freestanding Range,Composition,1 Living Area,449,TX,,1,,Other Style,Shady Acres View subdivision price trend,SHADY ACRES,2.5286,,,,,,,,,,,,,,,Utility Rm in Garage,,,,Public Water,1950   / Appraisal District,77008.0,5933372ee2bac83b34e52de6,,,
1548,2017-08-18,2017-08-18,1,319900,319900,0,0.0,0.0,http://www.har.com/922-w-15th-1_2-st/sale_50271189,,11x12,,11x11,,,,,,922 W 15th 1/2 St,,,2.15,2.85,,,,,,,,,,1 Full  Bath(s),,2 Bedroom(s),,91385(m_)  /Appraisal,,Houston,Yes,Washer Connections,,Central Electric,Corian,Harris County,77008.0,,9x12,,,Ceiling Fans,Back Yard,Vinyl,,,"Cash Sale, Conventional, FHA, Investor",,Wood,,Slab on Builders Pier,North,,,Auto Garage Door Opener,1 / Attached,No,Central Gas,,,,,,452Y,10x10,TRS 3A & 4 BLK 2 SHADY ACRES ANNEX,Exclusive Right to Sell/Lease,319900.0,For Sale,11x5,,Cul-De-Sac,"7,656 Sqft.711(m_)  /Appraisal District",50271189 (HAR),,No/$0,Heights/Greater Heights,,,,,"$336,743",,"7,685",$167.83,"1,368",1950.0,Yes,,,,$188 - $529 K,,No/$0,Double Oven,,,,,0.0,No,,Single Family,,Freestanding Range,Composition,1 Living Area,449,TX,,1,,Other Style,Shady Acres View subdivision price trend,SHADY ACRES,2.5286,,,,,,,,,,,,,,,Utility Rm in Garage,,,,Public Water,1950   / Appraisal District,77008.0,59850bf6e2bac83d2cbd2d1b,,,
1549,2017-06-06,2017-06-06,1,499900,499900,0,0.0,0.0,http://www.har.com/923-chantilly-ln/sale_10632446,,15x14,,16x12,,12x12,13x12,,,923 Chantilly Ln,,No,2.56,3.56,,,,,,,,,,2 Full  Bath(s),,4 Bedroom(s),,"2,572239(m_)  /Appraisal District",,Houston,Yes,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77018.0,17x15,18x12,Yes,Yes,"Attic Vents, Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, Insulation - Other, North/South Exposure, Wind Turbine","Patio/Deck, Back Yard Fenced","Wood, Brick Veneer",,,"Cash Sale, Conventional, FHA, VA","1 / Gaslog Fireplace, Wood Burning Fireplace","Laminate, Tile, Carpet",,Slab,North,,,"Driveway Gate, Auto Garage Door Opener",2 / Detached,No,Central Gas,,,,,"Alarm System - Owned, Breakfast Bar, Hollywood Bath",452L,17x10,LT 404 BLK 16 SHEPHERD PARK PLAZA SEC 2 R/P,Exclusive Right to Sell/Lease,499900.0,For Sale,,,Cul-De-Sac,"8,400 Sqft.780(m_)  /Appraisal District",10632446 (HAR),,$ 25 / ANNUALLY,Shepherd Park Plaza Area,,,"Double Sinks, Tub with Shower",,"$385,917",,"8,750",$208.78,"2,336",1965.0,No,,,,$299 - $507 K,,No/$0,,,,,,0.0,No,,Single Family,,,Composition,"Breakfast Room, Den, Formal Dining, Study/Library,",728,TX,,2,12x11,Traditional,Shepherd Park Plaza View subdivision price trend,SHEPHERD PARK PLAZA,2.5285599999999997,"$10,615/2016",,,,,,,,,,,,,,Utility Room 1st Floor,10x5,,,"Public Sewer, Public Water",1964   / Appraisal District,77018.0,5933372ee2bac83b34e530ce,,,
1550,2017-07-30,2017-07-30,1,499900,499900,0,0.0,0.0,http://www.har.com/923-chantilly-ln/sale_42098142,,15x14,,16x12,,12x12,13x12,,,923 Chantilly Ln,,No,2.56,3.56,,,,,,,,,,2 Full  Bath(s),,4 Bedroom(s),,"2,572239(m_)  /Appraisal District",,Houston,Yes,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77018.0,17x15,18x12,Yes,Yes,"Attic Vents, Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, Insulation - Other, North/South Exposure, Wind Turbine","Patio/Deck, Back Yard Fenced","Wood, Brick Veneer",,,"Cash Sale, Conventional, FHA, VA","1 / Gaslog Fireplace, Wood Burning Fireplace","Laminate, Tile, Carpet",,Slab,North,,,"Driveway Gate, Auto Garage Door Opener",2 / Detached,No,Central Gas,,,,,"Alarm System - Owned, Breakfast Bar, Hollywood Bath",452L,17x10,LT 404 BLK 16 SHEPHERD PARK PLAZA SEC 2 R/P,Exclusive Right to Sell/Lease,499900.0,For Sale,,,Cul-De-Sac,"8,400 Sqft.780(m_)  /Appraisal District",42098142 (HAR),,$ 25 / ANNUALLY,Shepherd Park Plaza Area,,,"Double Sinks, Tub with Shower",,"$385,917",,"8,750",$208.78,"2,336",1965.0,No,,,,$299 - $507 K,,No/$0,,,,,,0.0,No,,Single Family,,,Composition,"Breakfast Room, Den, Formal Dining, Study/Library,",728,TX,,2,12x11,Traditional,Shepherd Park Plaza View subdivision price trend,SHEPHERD PARK PLAZA,2.5285599999999997,"$10,615/2016",,,,,,,,,,,,,,Utility Room 1st Floor,10x5,,,"Public Sewer, Public Water",1964   / Appraisal District,77018.0,59374c14e2bac823b8f906aa,,,
1551,2017-07-26,2017-07-26,1,499900,499900,0,0.0,0.0,http://www.har.com/925-tulane-street/sale_67393624,,13x12,,13x10,,,,,,925 Tulane Street,,,2.56,3.1,,,,,,,,,,1 Full  Bath(s),,2 Bedroom(s),,"1,06499(m_)  /Seller",,Houston,,,Automatic Gate,Central Electric,,Harris County,77008.0,,12x13,Yes,Yes,,,Wood,,,,,Wood,,Pier & Beam,East,,,,1 / Detached,No,Central Electric,,,,,,,13x9,LT 6 & TR 5 BLK 235,Exclusive Right to Sell/Lease,499900.0,For Sale,17x13,,Subdivision Lot,"6,600 Sqft.613(m_)  /Appraisal District",67393624 (HAR),,No/$0,Heights/Greater Heights,,,,,"$488,398",,"6,600",$259.55,"1,908",1935.0,,,,,$284 - $900 K,,No/$0,,,,,,0.0,No,,Single Family,,Gas Cooktop,Composition,,"3,887",TX,,1,,Traditional,Houston Heights View subdivision price trend,HOUSTON HEIGHTS,,,,,,,,,,,,,,,,,,,,Public Sewer,1920   / Seller,77008.0,596811abe2bac83898a2d32d,,,
1552,2017-06-12,2017-06-12,1,549900,549900,0,0.0,0.0,http://www.har.com/926-prince-st/sale_17597980,,20X13,,13X13,,21X14,,,Driveway Gate,926 Prince St,,No,2.09,2.99,,,,,,,,,,3 Full  Bath(s),,3 Bedroom(s),11X10,"2,344218(m_)  /Appraisal",Attached Carport,Houston,,"Electric Dryer Connections, Gas Dryer Connections",,Central Electric,Silestone,Harris County,77008.0,19X15,11X10,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans","Sprinkler System, Covered Patio/Deck, Back Yard Fenced","Brick & Wood, Cement Board",,,"Cash Sale, Conventional",,"Concrete, Tile, Wood",,Slab,North,,,Porte-Cochere,,No,Central Gas,,,,,,492C,16X11,LT 8 BLK 14 TIMBERGROVE MANOR SEC 3,Exclusive Right to Sell/Lease,549900.0,For Sale,26X13,,Subdivision Lot,"8,400 Sqft.780(m_)  /Appraisal District",17597980 (HAR),,No/$0,Timbergrove/Lazybrook,,,Master Bath Shower Only,,"$371,439",,"8,565",$244.90,"1,805",1958.0,Yes,,,,$301 - $537 K,,No/$0,"Double Oven, Gas Oven",,,,,0.0835,Yes,Gunite,Single Family,,Gas Range,Composition,"Breakfast Room, Den, Formal Dining, Formal Living,","1,629",TX,,1,,Traditional,Timbergrove Manor Sec 03 View subdivision price trend,TIMBERGROVE MANOR,2.53516,"$14,205/2015",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",1952   / Appraisal District,77008.0,5933372ee2bac83b34e53156,,,
1553,2017-06-15,2017-06-15,1,359000,359000,0,0.0,0.0,http://www.har.com/926-w-26th-st/sale_66322742,,17x15,,12x10,,10x10,,,Automatic Driveway Gate,926 W 26th St,"Washer Included, Dryer Included, Full Size, Refrigerator",No,2.15,2.85,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,107196(m_)  /Appraisal District",,Houston,No,,,Central Electric,Granite,Harris County,77008.0,,10x8,Yes,Yes,Ceiling Fans,Storage,"Cement Board, Stucco",8x7,,"Cash Sale, Conventional, FHA, VA",1 / Gaslog Fireplace,"Tile, Wood, Slate",,Slab,East,,,,2 / Attached,,Central Gas,,,,,"Breakfast Bar, High Ceiling, Refrigerator Included, Tile, Drapes/Curtains/Window Cover",452U,18x12,LT 5 BLK 1 CMC PROPERTIES THREE,Exclusive Right to Sell/Lease,359000.0,For Sale,22x15,,,"1,781 Sqft.165(m_)  /Appraisal District",66322742 (HAR),,No/$0,Heights/Greater Heights,,,"Double Sinks, Master Bath Shower Only",,"$336,743",,"7,685",$167.83,"1,368",1950.0,Yes,,,,$188 - $529 K,,Yes/$25/month/Grounds keeping/Gates,Gas Oven,Auto Garage Door Opener,,,,0.0271,No,,Townhouse / Condo,,Gas Range,Composition,"1 Living Area, Kitchen/Dining Combo, Living Area - 2nd Floor,",449,TX,,3,14x8,Traditional,Cmc Properties 03 View subdivision price trend,SHADY ACRES,2.5285599999999997,"$8,108/2016",,,,,,,,,,,,,,,,Yes,,"Public Sewer, Public Water",2005   / Appraisal District,77008.0,5933372ee2bac83b34e52dc5,,,
1554,2017-06-13,2017-06-13,1,435000,435000,0,0.0,0.0,http://www.har.com/927-fugate-st/sale_32722256,,13x12,,13x11,,,,,Driveway Gate,927 Fugate St,,No,1.43,2.46,,,,,,,,,,1 Full  Bath(s),,2 Bedroom(s),,"1,076100(m_)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77009.0,,9x13,Yes,Yes,"Ceiling Fans, Digital Program Thermostat",,Wood,,,"Cash Sale, Conventional, Exchange or Trade",,"Tile, Wood",,Pier & Beam,East,,,"Auto Driveway Gate, Auto Garage Door Opener, Double-Wide Driveway","2 / Oversized, Detached",No,Central Gas,,,,,,453X,15x13,LT 3 BLK 203 EAST NORHILL,Exclusive Right to Sell/Lease,435000.0,For Sale,18x15,,Subdivision Lot,"5,700 Sqft.530(m_)  /Appraisal District",32722256 (HAR),,No/$0,Heights/Greater Heights,,,,,"$366,857",,"5,000",$334.60,"1,185",1928.0,Yes,,,,$280 - $482 K,,No/$0,"Freestanding Oven, Gas Oven",,,,,0.0,No,,Single Family,,"Freestanding Range, Gas Range",Composition,,530,TX,,1,,Other Style,North Norhill View subdivision price trend,NORTH NORHILL,2.5285599999999997,"$10,187/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",1930   / Appraisal District,77009.0,5939eda0e2bac83a447e9b77,,,
1555,2017-06-23,2017-06-23,1,425000,425000,0,0.0,0.0,http://www.har.com/927-gardenia-dr/sale_53163222,,15x15,,12x10,,11x10,,,,927 Gardenia Dr,,,2.25,3.0,,,,,,,,,,2 Full  Bath(s),,3 Bedroom(s),,"1,543143(m_)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Washer Connections",,Central Electric,,Harris County,77018.0,,10x7,Yes,Yes,Insulated/Low-E windows,"Patio/Deck, Storage Shed, Back Yard Fenced",Cement Board,,,"Cash Sale, Conventional, FHA",,"Tile, Wood, Carpet",,Slab,North,,,Single-Wide Driveway,,No,Central Gas,,,,,"Breakfast Bar, Refrigerator Included, Fire/Smoke Alarm, Drapes/Curtains/Window Cover",452L,14x9,LT 32 BLK 44 GARDEN OAKS SEC 4,Exclusive Right to Sell/Lease,425000.0,For Sale,18x15,,Subdivision Lot,"6,660 Sqft.619(m_)  /Appraisal District",53163222 (HAR),,$25,Garden Oaks,,,"Double Sinks, Tub with Shower",,"$406,929",,"11,820",$214.69,"1,822",1945.0,Yes,,,,$288 - $759 K,,No/$0,Electric Oven,,,,,0.0,No,,Single Family,,Gas Range,Composition,"1 Living Area, Den, Formal Dining, Kitchen/Dining Combo, Living/Dining Combo,","1,413",TX,,1,,Traditional,Garden Oaks Sec 04 View subdivision price trend,GARDEN OAKS,2.5285599999999997,"$8,964/2016",,,,,,,,,,,,,,Utility Rm in House,9x5,,,"Public Sewer, Public Water",1938   / Appraisal District,77018.0,5933372ee2bac83b34e52f63,,,
1556,2017-08-09,2017-08-09,1,550000,550000,0,0.0,0.0,http://www.har.com/928-louise-st/sale_61660871,,18x12,,14x10,,12x12,12x9,,Driveway Gate,928 Louise St,,No,1.69,2.64,,,,,,,,,,3 Full  & 1Half Bath(s),,4 Bedroom(s),,"2,262210(m_)  /Appraisal",,Houston,No,,,Central Electric,Carera Marble,Harris County,77009.0,,,Yes,Yes,"Attic Fan, Ceiling Fans, Digital Program Thermostat, Energy Star Appliances","Fully Fenced, Patio/Deck, Back Yard, Back Green Space, Porch",Brick Veneer,,,"Cash Sale, Conventional, FHA, VA",,"Tile, Wood",,Pier & Beam,South,15x15,,Single-Wide Driveway,1 / Detached,No,Central Gas,,,,,"High Ceiling, Island Kitchen, Fire/Smoke Alarm",453T,14x10,LT 17 BLK 4 PINERIDGE,Exclusive Right to Sell/Lease,550000.0,For Sale,15x15,,"Cleared, Subdivision Lot","5,000 Sqft.465(m_)  /Appraisal District",61660871 (HAR),,No/$0,Heights/Greater Heights,,,"Double Sinks, Master Bath + Separate Shower, Master With Tub",,"$250,702",,"5,000",$182.43,"1,180",1940.0,Yes,,,,$186 - $549 K,,No/$0,"Freestanding Oven, Gas Oven",,,,,0.0,No,,Single Family,,"Freestanding Range, Gas Range",Composition,"Gameroom Up, Kitchen/Dining Combo",51,TX,,2,,Traditional,Pineridge View subdivision price trend,PINERIDGE,2.5706,"$4,508/2014",,,,,,,,,,,,,,,8x6,,,"Public Sewer, Public Water",2015   / Appraisal,77009.0,5933372ee2bac83b34e53166,,,
1557,2017-06-07,2017-06-07,1,270000,270000,0,0.0,0.0,http://www.har.com/928-mckinney-park-ln/sale_35344189,,18X14,,14X12,,14X12,,,,928 Mckinney Park Ln,,No,2.97,3.0,,,,,,,,,,2 Full  & 1Half Bath(s),,3 Bedroom(s),,"1,632152(m_)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Washer Connections",,Central Electric,GRANITE,Harris County,77003.0,,,Yes,Yes,"Attic Vents, Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, Energy Star Appliances, Energy Star/Reflective Roof, High-Efficiency HVAC, Insulation - Batt","Patio/Deck, Controlled Subdivision Access, Back Yard, Back Yard Fenced",Stucco,,,"Cash Sale, Conventional, FHA, VA",,"Tile, Wood, Carpet",,Slab,,,,"Driveway Gate, Auto Garage Door Opener",2 / Attached,Yes,Central Gas,,,,,"Breakfast Bar, Island Kitchen, Prewired for Alarm System, Fire/Smoke Alarm",494S,18X11,LT 29 BLK 1 MCKINNEY PARK HOMES,Exclusive Right to Sell/Lease,270000.0,For Sale,22X14,,Patio Lot,"1,750 Sqft.163(m_)  /Appraisal District",35344189 (HAR),,$ 1810 / ANNUALLY,East End Revitalized,,,"Double Sinks, Master Bath + Separate Shower, Whirlpool/Tub",,"$258,689",$0.00,"1,996",,"1,632",2006.0,Yes,,,,$250 - $262 K,,Yes/$200/TRANSFER,Electric Oven,,,,,0.0,No,,Single Family,,Gas Cooktop,Composition,1 Living Area,32,TX,,2,,Traditional,Mckinney Park Homes View subdivision price trend,MCKINNEY PARK HOMES,2.5285599999999997,"$6,570/2016",,,,,,,,,,,,,,Utility Room 2nd Floor,,,,"Public Sewer, Public Water",2006   / Appraisal District,77003.0,5933372ee2bac83b34e52c8e,,,
1558,2017-06-15,2017-06-15,1,399900,399900,0,0.0,0.0,http://www.har.com/929-wynnwood-ln/sale_33994238,,14X12,,23X10,,,,,,929 Wynnwood Ln,,No,2.09,2.99,,,,,,,,,,1 Full  & 1Half Bath(s),,2 Bedroom(s),,"1,455135(m_)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77008.0,,11X12,Yes,Yes,,"Covered Patio/Deck, Back Yard Fenced",Cement Board,,,"Cash Sale, Conventional, FHA",,"Wood, Carpet",,Pier & Beam,,,,Porte-Cochere,2 / Attached,No,Central Gas,,,,,,452Y,20X12,TR 9C BLK 1 TIMBERGROVE MANOR,Exclusive Right to Sell/Lease,399900.0,For Sale,19X14,,"Subdivision Lot, Wooded","8,440 Sqft.784(m_)  /Appraisal District",33994238 (HAR),,$ 40 / ANNUALLY,Timbergrove/Lazybrook,,,"Double Sinks, Master Bath + Separate Shower",,"$371,439",,"8,565",$244.90,"1,805",1958.0,Yes,,,,$301 - $537 K,,No/$0,,,,,,0.0,No,,Single Family,,,Composition,"1 Living Area, Study/Library","1,629",TX,,2,8X8,Contemporary/Modern,Timbergrove Manor View subdivision price trend,TIMBERGROVE MANOR,2.5285599999999997,"$8,705/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",1981   / Appraisal District,77008.0,5939eda0e2bac83a447e9b6f,,,
1559,2017-06-06,2017-06-06,1,145000,145000,0,0.0,0.0,http://www.har.com/9305-highlawn-st/sale_14060867,,25x18,,10x11,,12x10,,,,9305 Highlawn St,,,1.29,2.54,,,,,,,,,,2 Full  Bath(s),,3 Bedroom(s),,"1,530142(m_)  /Appraisal District",Attached & Detached,Houston,,,,Central Electric,,Harris County,77022.0,,11x8,,,,,Wood,,,"Cash Sale, Conventional",,Tile,,Slab,,,,,2 / Detached,No,Central Gas,,,,,,453F,15x10,LT 27 BLK 2 FULTON PLACE,Exclusive Right to Sell/Lease,145000.0,For Sale,15X11,,Subdivision Lot,"7,080 Sqft.658(m_)  /Appraisal District",14060867 (HAR),,No/$0,Northwest Houston,,,,,"$79,674",$0.00,"7,080",,"1,326",1950.0,,,,,$65 - $101 K,,No/$0,,,,,,0.0,No,,Single Family,,Gas Range,Composition,,60,TX,,1,,Traditional,Fulton Place View subdivision price trend,FULTON PLACE,2.5285599999999997,"$2,485/2016",,,,,,,,,,,,,,,,,,"Public Sewer, Public Water",1950   / Appraisal District,77022.0,5933372ee2bac83b34e52bfb,,,
1560,2017-07-01,2017-07-01,1,369500,369500,0,0.0,0.0,http://www.har.com/931-w-17th-st/sale_10730414,,20x13,,12x11,,12x11,,,Driveway Gate,931 W 17th St,,No,2.29,2.79,"$2,159",$1.45,"$583,801",,$264.28,,"2,291",,,3 Full  & 1Half Bath(s),,3 - 4 Bedroom(s),,"2,463229(m_)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,,,10x8,Yes,Yes,"Ceiling Fans, Digital Program Thermostat",Back Yard,Brick & Wood,,,"Cash Sale, Conventional, FHA, Investor",1 / Gaslog Fireplace,"Tile, Stone, Wood, Carpet, Slate",,Slab,South,17x13,,"Auto Driveway Gate, Auto Garage Door Opener",2 / Attached,No,Central Gas,245.0,942.0,,,"Breakfast Bar, Central Vacuum, Dryer Included, High Ceiling, Island Kitchen, Refrigerator Included, Fire/Smoke Alarm, Washer Included",452U,12x12,LT 1 BLK 1 WEST 17TH SYS,Exclusive Right to Sell/Lease,369500.0,For Sale,14x12,,"Corner, Subdivision Lot","2,807 Sqft.261(m_)  /Appraisal District",10730414 (HAR),,No/$0,Heights/Greater Heights,Heights/Greater Heights,,"Double Sinks, Master Bath + Separate Shower, Whirlpool/Tub",,,,,,,,Yes,,,,,,No/$0,Electric Oven,,,,,0.0513,No,,Single Family,,Gas Range,Composition,"1 Living Area, Breakfast Room, Gameroom Up, Kitchen/Dining Combo, Living/Dining Combo,",,TX,,3,,Traditional,Houston Heights,,2.5285599999999997,"$9,730/2016",,,,,,,,,,,,,,Utility Room 2nd Floor,,,,"Public Sewer, Public Water",2005   / Appraisal District,77008.0,5933372ee2bac83b34e52e03,,,
