,Distinction,Home,Index_Rating,School,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,_id,distinction_yes,index_1,index_2,index_3,index_4
5862,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/1311-antoine-dr-255/sale_64578961,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Memorial High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",362,362.0,,598fc993e2bac82858473c79,1.0,1.0,1.0,1.0,1.0
5863,[],http://www.har.com/2918-sampson/sale_76945264,"['Met Index 2', 'Met Index 4']","
                  Blackshear Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",363,363.0,,598fc993e2bac82858473c7a,,,1.0,,1.0
5864,[],http://www.har.com/2918-sampson/sale_76945264,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",364,364.0,,598fc993e2bac82858473c7b,,,1.0,,
5865,[],http://www.har.com/2918-sampson/sale_76945264,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",365,365.0,,598fc993e2bac82858473c7c,,,1.0,1.0,1.0
5866,[],http://www.har.com/2508-southmore-blvd-7/sale_50634601,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lockhart Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",366,366.0,,598fc993e2bac82858473c7d,,1.0,1.0,1.0,1.0
5867,[],http://www.har.com/2508-southmore-blvd-7/sale_50634601,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",367,367.0,,598fc993e2bac82858473c7e,,,1.0,,
5868,[],http://www.har.com/2508-southmore-blvd-7/sale_50634601,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",368,368.0,,598fc993e2bac82858473c7f,,,1.0,1.0,1.0
5869,[],http://www.har.com/1333-mardi-ln/sale_81971644,"['Met Index 2', 'Met Index 4']","
                  Woodview Elementary School Elementary  PK  05  SPRING BRANCH ISD
                  
                   
                ",369,369.0,,598fc993e2bac82858473c80,,,1.0,,1.0
5870,"['Progress Distinction', 'Reading/ELA Distinction']",http://www.har.com/1333-mardi-ln/sale_81971644,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Branch Middle School Middle  06  08  SPRING BRANCH ISD
                  
                   
                ",370,370.0,,598fc993e2bac82858473c81,1.0,1.0,1.0,1.0,1.0
5871,"['Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/1333-mardi-ln/sale_81971644,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Woods High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",371,371.0,,598fc993e2bac82858473c82,1.0,1.0,1.0,1.0,1.0
5872,[],http://www.har.com/2046-marnel-rd/sale_59814163,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Ridgecrest Elementary School Elementary  KG  05  SPRING BRANCH ISD
                  
                   
                ",372,372.0,,598fc993e2bac82858473c83,,1.0,1.0,1.0,1.0
5873,[],http://www.har.com/2046-marnel-rd/sale_59814163,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Landrum Middle School Middle  05  08  SPRING BRANCH ISD
                  
                   
                ",373,373.0,,598fc993e2bac82858473c84,,,1.0,1.0,1.0
5874,[],http://www.har.com/2046-marnel-rd/sale_59814163,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Northbrook High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",374,374.0,,598fc993e2bac82858473c85,,1.0,1.0,1.0,1.0
5875,[],http://www.har.com/4401-lido-ln/sale_62189271,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Smith Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",375,375.0,,598fc993e2bac82858473c86,,1.0,1.0,1.0,1.0
5876,['Reading/ELA Distinction'],http://www.har.com/4401-lido-ln/sale_62189271,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",376,376.0,,598fc993e2bac82858473c87,1.0,1.0,1.0,1.0,1.0
5877,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/4401-lido-ln/sale_62189271,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",377,377.0,,598fc993e2bac82858473c88,1.0,1.0,1.0,1.0,1.0
5878,"['Science Distinction', 'Post Secondary Distinction']",http://www.har.com/5826-spruce-forest-dr/sale_35770207,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Wainwright Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",378,378.0,,598fc993e2bac82858473c89,1.0,1.0,1.0,1.0,1.0
5879,['Reading/ELA Distinction'],http://www.har.com/5826-spruce-forest-dr/sale_35770207,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",379,379.0,,598fc993e2bac82858473c8a,1.0,1.0,1.0,1.0,1.0
5880,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/5826-spruce-forest-dr/sale_35770207,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",380,380.0,,598fc993e2bac82858473c8b,1.0,1.0,1.0,1.0,1.0
5881,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction', 'Post Secondary Distinction']",http://www.har.com/7214-pine-grove-dr/sale_10600287,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Holbrook Elementary School Elementary  EE  05  CYPRESSFAIRBANKS ISD
                  
                   
                ",381,381.0,,598fc993e2bac82858473c8c,1.0,1.0,1.0,1.0,1.0
5882,[],http://www.har.com/7214-pine-grove-dr/sale_10600287,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Dean Middle School Middle  06  08  CYPRESSFAIRBANKS ISD
                  
                   
                ",382,382.0,,598fc993e2bac82858473c8d,,1.0,1.0,1.0,1.0
5883,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/7214-pine-grove-dr/sale_10600287,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Jersey Village High School High  09  12  CYPRESSFAIRBANKS ISD
                  
                   
                ",383,383.0,,598fc993e2bac82858473c8e,1.0,1.0,1.0,1.0,1.0
5884,[],http://www.har.com/3218-rosalie-street/sale_22089481,"['Met Index 2', 'Met Index 4']","
                  Blackshear Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",384,384.0,,598fc993e2bac82858473c8f,,,1.0,,1.0
5885,[],http://www.har.com/3218-rosalie-street/sale_22089481,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",385,385.0,,598fc993e2bac82858473c90,,,1.0,,
5886,[],http://www.har.com/3218-rosalie-street/sale_22089481,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",386,386.0,,598fc993e2bac82858473c91,,,1.0,1.0,1.0
5887,"['Science Distinction', 'Post Secondary Distinction']",http://www.har.com/5120-pinemont/sale_11407264,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Wainwright Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",387,387.0,,598fc993e2bac82858473c92,1.0,1.0,1.0,1.0,1.0
5888,['Reading/ELA Distinction'],http://www.har.com/5120-pinemont/sale_11407264,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",388,388.0,,598fc993e2bac82858473c93,1.0,1.0,1.0,1.0,1.0
5889,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/5120-pinemont/sale_11407264,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",389,389.0,,598fc993e2bac82858473c94,1.0,1.0,1.0,1.0,1.0
5890,[],http://www.har.com/5114-w-43rd/sale_48666956,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Smith Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",390,390.0,,598fc993e2bac82858473c95,,1.0,1.0,1.0,1.0
5891,['Reading/ELA Distinction'],http://www.har.com/5114-w-43rd/sale_48666956,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",391,391.0,,598fc993e2bac82858473c96,1.0,1.0,1.0,1.0,1.0
5892,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/5114-w-43rd/sale_48666956,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",392,392.0,,598fc993e2bac82858473c97,1.0,1.0,1.0,1.0,1.0
5893,"['Science Distinction', 'Post Secondary Distinction']",http://www.har.com/5126-pinemont/sale_23220753,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Wainwright Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",393,393.0,,598fc993e2bac82858473c98,1.0,1.0,1.0,1.0,1.0
5894,['Reading/ELA Distinction'],http://www.har.com/5126-pinemont/sale_23220753,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",394,394.0,,598fc993e2bac82858473c99,1.0,1.0,1.0,1.0,1.0
5895,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/5126-pinemont/sale_23220753,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",395,395.0,,598fc993e2bac82858473c9a,1.0,1.0,1.0,1.0,1.0
5896,[],http://www.har.com/7958-hammerly-blvd/sale_56507445,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Ridgecrest Elementary School Elementary  KG  05  SPRING BRANCH ISD
                  
                   
                ",396,396.0,,598fc993e2bac82858473c9b,,1.0,1.0,1.0,1.0
5897,[],http://www.har.com/7958-hammerly-blvd/sale_56507445,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Landrum Middle School Middle  05  08  SPRING BRANCH ISD
                  
                   
                ",397,397.0,,598fc993e2bac82858473c9c,,,1.0,1.0,1.0
5898,[],http://www.har.com/7958-hammerly-blvd/sale_56507445,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Northbrook High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",398,398.0,,598fc993e2bac82858473c9d,,1.0,1.0,1.0,1.0
5899,"['Science Distinction', 'Post Secondary Distinction']",http://www.har.com/5110-pinemont/sale_55610845,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Wainwright Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",399,399.0,,598fc993e2bac82858473c9e,1.0,1.0,1.0,1.0,1.0
5900,['Reading/ELA Distinction'],http://www.har.com/5110-pinemont/sale_55610845,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",400,400.0,,598fc993e2bac82858473c9f,1.0,1.0,1.0,1.0,1.0
5901,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/5110-pinemont/sale_55610845,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",401,401.0,,598fc993e2bac82858473ca0,1.0,1.0,1.0,1.0,1.0
5902,"['Math Distinction', 'Progress Distinction']",http://www.har.com/6447-limestone-st/sale_99378438,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Benbrook Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",402,402.0,,598fc993e2bac82858473ca1,1.0,1.0,1.0,1.0,1.0
5903,['Reading/ELA Distinction'],http://www.har.com/6447-limestone-st/sale_99378438,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",403,403.0,,598fc993e2bac82858473ca2,1.0,1.0,1.0,1.0,1.0
5904,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/6447-limestone-st/sale_99378438,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",404,404.0,,598fc993e2bac82858473ca3,1.0,1.0,1.0,1.0,1.0
5905,[],http://www.har.com/2616-isabella-st/sale_14191862,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lockhart Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",405,405.0,,598fc993e2bac82858473ca4,,1.0,1.0,1.0,1.0
5906,[],http://www.har.com/2616-isabella-st/sale_14191862,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",406,406.0,,598fc993e2bac82858473ca5,,,1.0,,
